ws_id,payment
29333,never pay
29334,never pay
29336,never pay
29337,never pay
29338,never pay
29339,pay monthly
29341,never pay
29342,pay per bucket
29343,pay per bucket
29344,never pay
29345,
29347,never pay
29348,
29349,pay per bucket
29350,never pay
29351,pay monthly
29352,pay per bucket
29353,pay per bucket
29354,never pay
29355,never pay
29356,pay per bucket
29357,pay when scheme fails
29358,pay when scheme fails
29359,pay monthly
29360,never pay
29361,pay per bucket
29362,never pay
29363,never pay
29364,never pay
29365,pay per bucket
29366,never pay
29368,pay per bucket
29369,pay when scheme fails
29370,pay per bucket
29372,pay per bucket
29373,pay per bucket
29374,
29375,never pay
29376,never pay
29377,pay per bucket
29378,never pay
29379,
29380,never pay
29381,never pay
29382,pay monthly
29383,
29384,pay monthly
29385,
29386,never pay
29387,never pay
29388,never pay
29390,pay per bucket
29391,pay when scheme fails
29392,pay when scheme fails
29394,never pay
29396,pay monthly
29398,never pay
29399,never pay
29400,
29401,pay annually
29402,never pay
29403,pay per bucket
29404,never pay
29405,never pay
29406,pay when scheme fails
29407,
29408,pay monthly
29409,
29410,never pay
29411,never pay
29412,
29414,never pay
29415,pay per bucket
29416,
29417,never pay
29418,pay per bucket
29419,other
29420,never pay
29421,pay monthly
29422,never pay
29423,never pay
29424,never pay
29425,pay per bucket
29426,never pay
29427,pay per bucket
29428,pay when scheme fails
29429,never pay
29430,never pay
29431,pay per bucket
29432,pay monthly
29433,pay annually
29435,never pay
29436,
29437,pay monthly
29438,pay monthly
29440,other
29441,pay monthly
29442,never pay
29443,pay per bucket
29444,pay per bucket
29445,pay per bucket
29446,pay per bucket
29447,pay annually
29448,
29449,pay when scheme fails
29450,pay annually
29451,pay per bucket
29452,pay per bucket
29454,pay when scheme fails
29455,pay per bucket
29456,never pay
29457,never pay
29458,never pay
29459,pay annually
29460,never pay
29461,pay monthly
29462,never pay
29463,never pay
29464,pay when scheme fails
29466,pay monthly
29467,pay monthly
29468,never pay
29469,never pay
29470,
29471,pay per bucket
29472,pay per bucket
29473,pay per bucket
29474,pay when scheme fails
29475,
29476,pay per bucket
29477,pay monthly
29478,pay per bucket
29479,pay monthly
29480,never pay
29481,pay per bucket
29482,pay monthly
29483,
29484,
29485,pay monthly
29486,pay per bucket
29488,pay per bucket
29489,never pay
29490,pay per bucket
29491,never pay
29492,pay annually
29494,never pay
29495,never pay
29496,pay when scheme fails
29497,pay monthly
29498,never pay
29500,pay per bucket
29502,never pay
29503,pay per bucket
29504,never pay
29505,
29506,pay monthly
29507,never pay
29508,
29509,never pay
29511,pay annually
29512,pay monthly
29513,never pay
29514,pay when scheme fails
29515,
29517,other
29518,never pay
29519,never pay
29520,never pay
29521,
29522,pay per bucket
29525,never pay
29526,pay per bucket
29527,pay per bucket
29528,never pay
29529,never pay
29530,
29531,pay monthly
29532,never pay
29533,never pay
29534,pay per bucket
29537,never pay
29538,never pay
29539,never pay
29540,
29541,never pay
29543,pay per bucket
29544,
29545,pay per bucket
29546,never pay
29547,never pay
29548,never pay
29549,never pay
29550,pay when scheme fails
29552,
29553,never pay
29554,never pay
29555,pay monthly
29556,never pay
29557,never pay
29558,
29559,never pay
29560,
29561,never pay
29562,pay monthly
29563,
29564,pay monthly
29565,pay monthly
29567,pay per bucket
29568,pay monthly
29569,
29570,never pay
29571,never pay
29572,never pay
29573,never pay
29574,pay annually
29575,pay per bucket
29576,pay monthly
29577,pay per bucket
29578,never pay
29579,never pay
29580,never pay
29581,pay monthly
29582,
29584,
29585,never pay
29586,never pay
29587,pay annually
29588,pay per bucket
29589,pay per bucket
29590,pay monthly
29591,pay per bucket
29592,never pay
29593,never pay
29594,pay per bucket
29595,never pay
29596,pay monthly
29597,pay when scheme fails
29598,never pay
29599,pay monthly
29600,
29601,pay per bucket
29602,never pay
29603,
29604,pay monthly
29605,never pay
29606,
29608,never pay
29609,pay when scheme fails
29610,never pay
29611,never pay
29612,never pay
29613,never pay
29614,pay per bucket
29615,never pay
29616,never pay
29618,pay when scheme fails
29619,pay per bucket
29620,never pay
29621,never pay
29622,pay when scheme fails
29623,never pay
29624,never pay
29625,never pay
29626,never pay
29627,
29628,pay monthly
29629,pay when scheme fails
29630,never pay
29631,pay per bucket
29632,never pay
29633,never pay
29634,pay per bucket
29635,pay monthly
29636,pay monthly
29637,pay per bucket
29638,pay monthly
29639,never pay
29640,never pay
29641,pay per bucket
29642,never pay
29644,never pay
29645,pay per bucket
29646,
29647,never pay
29648,never pay
29649,pay annually
29650,never pay
29651,never pay
29652,never pay
29653,never pay
29654,pay monthly
29655,
29656,
29657,never pay
29658,pay annually
29659,pay monthly
29660,pay monthly
29662,never pay
29663,
29664,pay per bucket
29665,never pay
29666,never pay
29667,never pay
29668,pay when scheme fails
29669,never pay
29670,never pay
29671,never pay
29672,
29674,pay when scheme fails
29675,pay annually
29676,never pay
29677,pay per bucket
29678,never pay
29679,pay monthly
29680,pay monthly
29681,never pay
29682,
29683,
29684,never pay
29685,pay annually
29686,never pay
29687,never pay
29688,never pay
29689,pay monthly
29690,never pay
29691,pay per bucket
29692,never pay
29693,never pay
29694,never pay
29696,never pay
29697,
29698,pay per bucket
29699,
29700,
29701,pay per bucket
29702,pay per bucket
29704,pay per bucket
29705,pay per bucket
29706,pay monthly
29707,pay per bucket
29710,never pay
29712,never pay
29713,never pay
29714,never pay
29715,pay per bucket
29716,pay when scheme fails
29717,pay monthly
29718,never pay
29719,never pay
29720,
29721,
29723,pay per bucket
29724,
29725,pay monthly
29726,pay monthly
29727,
29728,never pay
29729,never pay
29731,never pay
29732,
29733,never pay
29734,never pay
29736,pay monthly
29737,never pay
29738,pay per bucket
29739,never pay
29740,pay when scheme fails
29741,never pay
29742,never pay
29743,
29744,never pay
29745,never pay
29746,pay monthly
29747,never pay
29748,never pay
29749,never pay
29750,never pay
29751,pay per bucket
29752,never pay
29753,pay per bucket
29754,never pay
29755,never pay
29756,never pay
29757,never pay
29759,never pay
29760,
29761,pay per bucket
29762,never pay
29764,pay monthly
29765,never pay
29766,never pay
29767,never pay
29768,pay per bucket
29769,pay annually
29770,
29771,pay per bucket
29773,pay annually
29774,other
29775,never pay
29776,never pay
29777,never pay
29778,never pay
29779,never pay
29780,pay per bucket
29781,never pay
29782,pay monthly
29783,pay per bucket
29784,pay monthly
29785,pay annually
29786,never pay
29789,never pay
29790,
29791,pay monthly
29793,never pay
29794,pay monthly
29795,pay when scheme fails
29796,other
29797,never pay
29798,never pay
29799,pay per bucket
29801,pay when scheme fails
29802,pay when scheme fails
29803,never pay
29804,pay monthly
29805,never pay
29806,
29807,never pay
29808,never pay
29809,never pay
29810,pay monthly
29811,never pay
29812,pay per bucket
29813,pay when scheme fails
29814,never pay
29815,pay per bucket
29816,pay per bucket
29817,pay monthly
29818,pay monthly
29819,
29820,pay monthly
29821,pay per bucket
29822,never pay
29823,pay per bucket
29824,never pay
29825,pay monthly
29826,never pay
29827,pay monthly
29828,never pay
29829,
29830,pay per bucket
29831,never pay
29832,never pay
29833,
29834,pay when scheme fails
29835,never pay
29836,pay when scheme fails
29837,pay per bucket
29838,pay annually
29839,never pay
29840,pay annually
29841,never pay
29842,never pay
29843,never pay
29844,never pay
29845,never pay
29846,never pay
29847,never pay
29848,pay when scheme fails
29849,never pay
29850,pay monthly
29851,pay per bucket
29853,pay per bucket
29854,never pay
29855,pay annually
29856,pay per bucket
29858,
29859,never pay
29860,pay per bucket
29861,never pay
29862,pay per bucket
29863,never pay
29864,pay per bucket
29865,pay per bucket
29866,never pay
29867,never pay
29869,never pay
29870,pay annually
29871,never pay
29873,never pay
29874,never pay
29875,pay per bucket
29876,never pay
29877,pay monthly
29878,pay per bucket
29879,
29880,never pay
29881,pay when scheme fails
29883,never pay
29884,never pay
29885,pay monthly
29886,never pay
29887,pay monthly
29888,never pay
29889,never pay
29890,never pay
29891,pay monthly
29892,never pay
29893,never pay
29894,
29895,never pay
29896,never pay
29897,pay monthly
29898,pay per bucket
29899,never pay
29900,pay per bucket
29901,
29902,never pay
29903,
29904,pay per bucket
29905,never pay
29906,pay per bucket
29907,pay when scheme fails
29908,never pay
29909,
29910,pay monthly
29911,never pay
29912,pay per bucket
29914,
29915,pay per bucket
29916,pay per bucket
29917,never pay
29918,pay annually
29919,never pay
29920,pay annually
29921,never pay
29922,pay monthly
29923,never pay
29924,never pay
29926,
29927,pay per bucket
29928,pay annually
29930,pay when scheme fails
29931,pay monthly
29932,pay monthly
29933,pay annually
29934,pay when scheme fails
29935,
29936,pay monthly
29937,pay monthly
29938,never pay
29939,pay monthly
29940,never pay
29941,pay per bucket
29942,
29943,pay monthly
29944,
29945,pay annually
29946,pay when scheme fails
29947,never pay
29949,pay monthly
29951,never pay
29952,
29953,never pay
29954,pay per bucket
29955,never pay
29956,pay when scheme fails
29957,
29958,pay per bucket
29959,never pay
29960,never pay
29961,never pay
29963,never pay
29964,pay per bucket
29965,pay per bucket
29966,never pay
29967,pay per bucket
29968,never pay
29970,other
29971,pay when scheme fails
29973,never pay
29974,never pay
29975,pay per bucket
29976,never pay
29977,pay monthly
29978,
29979,never pay
29981,never pay
29982,never pay
29983,pay monthly
29984,never pay
29985,
29986,pay when scheme fails
29987,never pay
29988,never pay
29989,never pay
29990,never pay
29991,pay monthly
29993,pay annually
29995,pay monthly
29996,never pay
29997,pay when scheme fails
29998,pay monthly
29999,
30001,pay per bucket
30002,pay monthly
30003,never pay
30004,never pay
30005,pay monthly
30006,pay monthly
30007,pay per bucket
30008,pay monthly
30009,pay per bucket
30010,
30011,never pay
30012,pay per bucket
30013,pay per bucket
30014,never pay
30015,pay per bucket
30016,pay per bucket
30017,pay monthly
30018,pay per bucket
30019,pay per bucket
30020,never pay
30021,never pay
30022,
30023,pay monthly
30024,never pay
30025,pay when scheme fails
30026,pay when scheme fails
30027,never pay
30028,other
30029,never pay
30030,pay monthly
30031,never pay
30032,never pay
30033,never pay
30034,pay monthly
30035,pay monthly
30036,pay per bucket
30038,pay monthly
30039,
30040,never pay
30041,pay when scheme fails
30042,never pay
30043,other
30045,pay per bucket
30046,never pay
30047,pay per bucket
30048,pay monthly
30049,never pay
30050,
30052,never pay
30053,pay monthly
30054,pay when scheme fails
30055,never pay
30056,never pay
30057,pay per bucket
30058,never pay
30059,pay when scheme fails
30060,
30061,
30062,pay per bucket
30063,never pay
30064,
30065,pay monthly
30066,never pay
30067,pay per bucket
30068,
30069,pay per bucket
30070,never pay
30071,
30072,pay per bucket
30073,never pay
30074,pay annually
30075,pay monthly
30076,pay when scheme fails
30077,never pay
30078,pay per bucket
30079,never pay
30080,never pay
30081,pay when scheme fails
30082,pay annually
30083,
30084,pay per bucket
30085,pay monthly
30087,pay annually
30089,never pay
30090,never pay
30091,pay monthly
30092,pay per bucket
30093,pay monthly
30094,
30095,
30096,
30098,pay per bucket
30099,pay per bucket
30100,never pay
30102,pay when scheme fails
30104,never pay
30105,never pay
30106,
30108,pay per bucket
30109,pay per bucket
30110,never pay
30112,
30114,never pay
30115,pay per bucket
30116,
30117,pay monthly
30118,
30119,never pay
30120,never pay
30121,pay monthly
30122,pay monthly
30123,pay per bucket
30124,never pay
30125,never pay
30126,never pay
30127,never pay
30128,never pay
30129,never pay
30130,pay per bucket
30131,never pay
30132,never pay
30133,pay per bucket
30136,pay monthly
30137,pay per bucket
30138,pay per bucket
30139,never pay
30140,never pay
30141,never pay
30142,
30143,
30146,never pay
30147,pay per bucket
30148,never pay
30149,never pay
30150,never pay
30151,pay per bucket
30152,
30153,pay per bucket
30154,pay per bucket
30155,pay when scheme fails
30156,
30157,pay monthly
30158,
30159,pay monthly
30161,
30162,never pay
30163,pay annually
30164,pay monthly
30165,never pay
30166,never pay
30167,never pay
30168,never pay
30169,never pay
30170,pay annually
30171,never pay
30172,never pay
30173,never pay
30174,never pay
30175,never pay
30176,pay per bucket
30177,pay monthly
30178,never pay
30179,
30180,pay per bucket
30181,pay monthly
30182,never pay
30183,never pay
30184,pay monthly
30185,pay annually
30186,
30187,
30188,pay per bucket
30189,never pay
30190,never pay
30191,pay per bucket
30192,pay when scheme fails
30193,pay per bucket
30194,pay monthly
30195,never pay
30196,pay monthly
30197,never pay
30198,never pay
30199,
30200,never pay
30201,never pay
30202,pay per bucket
30203,
30204,
30205,pay per bucket
30206,pay per bucket
30207,never pay
30208,never pay
30209,never pay
30210,
30211,pay when scheme fails
30212,never pay
30213,pay monthly
30214,never pay
30215,pay per bucket
30216,never pay
30217,never pay
30218,never pay
30219,pay per bucket
30220,pay monthly
30221,pay per bucket
30222,pay monthly
30223,
30224,pay per bucket
30226,pay per bucket
30227,never pay
30228,pay per bucket
30229,
30230,
30231,never pay
30232,
30233,never pay
30234,never pay
30235,pay when scheme fails
30236,never pay
30237,pay monthly
30238,pay per bucket
30239,
30240,
30241,pay annually
30242,pay monthly
30243,never pay
30244,pay per bucket
30245,never pay
30246,pay per bucket
30247,pay when scheme fails
30248,pay when scheme fails
30251,
30252,never pay
30254,
30255,pay per bucket
30256,never pay
30257,pay annually
30258,never pay
30259,never pay
30260,pay per bucket
30261,pay per bucket
30262,never pay
30263,never pay
30264,pay per bucket
30265,pay monthly
30266,pay monthly
30267,
30268,
30269,pay per bucket
30270,never pay
30272,
30273,never pay
30274,never pay
30275,never pay
30276,never pay
30277,never pay
30278,pay monthly
30279,never pay
30280,never pay
30281,pay per bucket
30282,
30283,never pay
30284,never pay
30285,pay monthly
30286,pay per bucket
30287,never pay
30288,pay monthly
