inspection_id,date_recorded,ws_id,status_group
66609,2011-03-29,30684,non functional
29225,2013-03-04,30685,non functional
30857,2013-03-03,30686,functional
10395,2012-10-07,30688,non functional
60023,2011-02-26,30689,non functional
64796,2013-02-20,30690,functional
53311,2012-10-20,30691,functional
72427,2011-03-01,30692,non functional
61496,2011-03-14,30693,non functional
13041,2012-10-12,30694,functional
37326,2011-08-17,30695,non functional
27373,2011-04-14,30696,non functional
57477,2013-03-26,30697,functional
48501,2011-07-24,30699,non functional
43272,2013-01-19,30700,non functional
53393,2013-04-03,30701,non functional
19741,2013-03-13,30702,functional
55103,2012-10-06,30703,non functional
73459,2011-03-16,30704,functional
73624,2011-03-15,30705,functional
4280,2011-07-16,30706,functional
46527,2012-12-15,30707,non functional
49205,2011-07-20,30708,functional
32328,2011-07-23,30709,functional
30956,2011-03-15,30711,functional
10862,2011-08-17,30712,non functional
3638,2011-03-10,30713,non functional
6845,2011-04-02,30714,functional
20108,2013-03-25,30715,functional
45837,2011-03-20,30716,non functional
28751,2011-03-06,30717,functional
32773,2011-03-14,30718,functional
43258,2012-10-17,30719,non functional
14317,2012-10-08,30720,functional
72630,2012-10-09,30721,functional
59685,2013-03-24,30723,non functional
7223,2013-02-10,30724,non functional
18449,2011-03-04,30725,functional
26344,2012-11-06,30726,non functional
52229,2011-03-29,30728,non functional
73346,2013-02-09,30729,non functional
14703,2011-07-28,30730,non functional
49643,2011-09-04,30731,non functional
69522,2011-04-09,30732,non functional
41909,2011-03-20,30733,functional
40605,2013-02-07,30734,functional
20713,2013-12-03,30735,functional
6922,2011-07-30,30736,functional
25873,2011-07-30,30737,non functional
31834,2011-03-17,30738,non functional
69001,2011-04-01,30739,functional
56915,2013-02-08,30740,non functional
38528,2013-02-05,30741,functional
10951,2011-03-24,30742,non functional
46064,2011-03-18,30743,functional
20959,2012-10-19,30744,non functional
8304,2012-10-08,30745,functional
52098,2011-07-31,30746,functional
36958,2011-03-10,30747,functional
12793,2013-02-27,30748,non functional
22026,2011-02-26,30749,non functional
48256,2013-01-22,30750,functional
19674,2011-07-06,30751,functional
57207,2013-03-14,30752,functional needs repair
42078,2013-11-03,30753,functional
15362,2012-10-15,30754,functional
31385,2012-10-14,30755,functional
72935,2011-03-28,30756,non functional
37386,2012-10-19,30757,functional
6479,2011-07-19,30758,functional
37732,2011-07-08,30759,functional
39206,2011-03-24,8896,functional
55992,2013-05-03,30762,functional
52135,2011-03-12,30763,functional
70226,2011-03-30,30764,functional
43753,2011-02-28,30765,functional
6837,2013-01-31,30766,functional
63455,2011-07-09,30767,non functional
3333,2013-02-09,30768,non functional
67528,2011-03-09,30770,non functional
33061,2011-07-28,30771,non functional
65758,2011-03-10,30772,functional
42402,2011-04-03,30774,non functional
4913,2011-03-16,30775,functional
73127,2011-08-06,30776,functional
14249,2011-04-04,30777,non functional
63966,2013-03-14,30778,non functional
51603,2013-03-18,30779,non functional
40959,2013-02-15,30780,functional
29556,2011-08-03,30781,non functional
6214,2011-03-18,30782,non functional
65280,2013-03-22,30783,functional
20256,2012-10-07,30784,functional
13105,2013-02-04,30785,functional
27401,2011-07-31,30786,functional needs repair
62339,2012-10-27,30787,non functional
62460,2011-02-26,30788,functional needs repair
14194,2011-03-28,30789,functional
62850,2013-01-26,30790,non functional
53176,2013-01-18,30791,functional
29070,2011-07-16,30792,functional
46061,2011-03-06,30793,functional
38670,2013-01-29,30794,functional needs repair
52565,2013-03-14,30795,functional
57767,2013-11-03,30796,functional
28078,2011-08-04,30797,functional
21820,2012-10-17,30798,functional needs repair
3478,2013-02-03,30799,non functional
15656,2011-02-28,30800,functional
39990,2013-02-20,30801,non functional
11635,2013-01-31,30802,functional
43504,2011-03-16,30803,non functional
38358,2011-04-09,30804,functional
8159,2012-10-13,30805,functional
9047,2013-03-19,30806,functional
44243,2013-10-03,30807,functional
27188,2013-01-20,30808,non functional
34175,2013-02-26,30810,functional
16693,2013-01-16,30812,functional needs repair
38126,2013-02-12,30813,non functional
48765,2011-03-27,30815,functional
5444,2011-07-31,30816,functional
55456,2011-03-19,30817,non functional
22453,2013-01-30,30818,non functional
25778,2011-03-24,30819,functional
69175,2011-03-21,30820,functional
56451,2013-01-27,30822,functional
34007,2011-03-19,30823,functional
36719,2011-07-23,30824,non functional
44844,2011-03-12,30825,functional
27636,2013-01-20,30826,functional needs repair
46102,2013-02-28,30827,functional
11110,2011-03-25,30828,non functional
7040,2011-02-26,30830,non functional
8372,2011-04-03,30831,functional needs repair
15649,2013-02-12,30832,functional
1437,2012-10-25,30833,functional
31331,2013-02-09,30834,functional
34280,2011-08-02,30835,functional
17086,2011-07-12,30836,non functional
21232,2013-06-03,30837,functional needs repair
13630,2011-07-17,30838,functional
37566,2013-02-10,30839,functional
39143,2011-03-26,30840,functional
20950,2011-07-09,30841,functional needs repair
26301,2013-10-02,30842,functional needs repair
13335,2011-03-15,30843,non functional
30560,2011-03-24,30844,non functional
14976,2013-02-03,30845,functional
7590,2011-08-05,30846,non functional
72882,2012-10-22,30848,non functional
59155,2013-01-16,30849,functional needs repair
73165,2013-02-23,30850,non functional
4355,2012-10-25,30851,non functional
31061,2011-03-24,30852,functional
12366,2013-07-03,30853,functional
67329,2013-02-15,30854,functional needs repair
26095,2011-07-15,30855,non functional
44014,2011-07-10,30856,non functional
1531,2013-01-30,30857,non functional
34396,2013-10-03,30858,functional
67302,2013-03-07,30860,functional
59010,2013-03-21,30861,functional
30304,2011-04-06,30862,functional
21364,2012-10-04,30863,functional
23423,2011-03-08,30864,functional
11802,2011-03-05,30865,functional
45315,2013-02-20,30866,non functional
42516,2011-08-04,30867,functional needs repair
62880,2013-01-26,30869,non functional
31193,2011-07-17,30870,non functional
54097,2011-02-22,30871,functional
56436,2013-01-29,30873,functional needs repair
37478,2013-02-11,30875,functional
10467,2012-10-11,30876,functional
72401,2011-04-19,30878,functional
47200,2011-03-15,30879,functional
4017,2013-01-22,30880,functional
44785,2013-01-26,30883,functional needs repair
56817,2011-08-01,30884,functional
46290,2011-08-02,30885,non functional
44319,2011-07-16,30886,functional needs repair
72349,2011-04-13,30887,functional
3707,2013-03-19,30888,functional
35532,2013-02-28,30889,non functional
54328,2013-03-29,30890,non functional
26734,2013-02-16,30891,non functional
8703,2012-10-24,30892,functional
48324,2011-07-13,30893,non functional
53659,2011-02-28,30894,non functional
45123,2013-02-01,30895,non functional
65970,2012-11-15,30896,non functional
28520,2013-03-20,30897,functional
2979,2013-02-02,30898,non functional
6705,2013-02-11,30899,non functional
32283,2011-07-31,30900,functional
40422,2013-02-13,30901,functional needs repair
57403,2012-10-09,30902,non functional
20874,2012-10-22,30903,non functional
37588,2012-10-14,30904,non functional
36441,2011-03-31,30905,functional
72795,2012-12-15,30906,non functional
26471,2013-02-10,30907,non functional
50909,2013-02-26,30909,non functional
66560,2011-04-02,30910,functional
2629,2012-12-18,30911,non functional
8066,2013-03-16,30912,non functional
5336,2012-10-12,30913,non functional
53412,2011-04-01,30914,functional
28534,2011-08-12,30915,non functional
8647,2013-02-23,30916,functional
30898,2011-02-23,30917,functional
5763,2013-01-22,30918,functional
19519,2012-11-02,30919,functional
54330,2011-07-24,30920,non functional
10446,2013-02-09,30921,functional
31681,2013-02-03,30922,non functional
22315,2013-02-15,30923,non functional
70387,2013-02-20,30924,functional
60114,2011-03-08,30925,functional
62324,2012-10-24,30926,non functional
72019,2013-12-03,30927,functional
40841,2013-01-30,30928,non functional
36290,2013-03-20,30929,functional
66392,2013-02-10,30930,functional
30661,2013-06-03,30931,functional
46343,2013-02-17,30932,functional needs repair
64469,2012-11-01,30933,functional
70282,2011-03-14,30934,non functional
58152,2011-03-14,30935,non functional
53694,2011-07-22,30936,non functional
44252,2012-10-25,30937,non functional
73646,2011-03-27,30938,functional
72440,2011-07-20,30939,functional
59737,2011-03-23,30940,non functional
8419,2013-01-17,30941,functional
51855,2013-02-14,30942,non functional
11865,2013-01-27,30943,non functional
28626,2013-01-27,30944,functional
58481,2011-04-02,30945,functional
19930,2011-04-14,30946,functional
40322,2013-02-03,30947,functional needs repair
57600,2011-04-17,30948,functional needs repair
37373,2013-01-26,30949,functional
57139,2011-07-31,30950,functional needs repair
30064,2013-03-22,30952,functional
56595,2011-07-27,30953,functional
49278,2013-03-18,30954,functional
62042,2011-03-24,30955,functional
27300,2011-03-20,30956,functional
35377,2013-02-01,30957,non functional
61983,2013-02-04,30958,functional
17073,2013-07-03,30959,non functional
20588,2011-03-24,30960,functional
69677,2013-02-23,30961,non functional
32350,2013-01-29,30962,non functional
5602,2011-03-04,30963,functional
34267,2011-08-02,30964,functional
879,2012-10-09,30965,non functional
52671,2011-04-04,30966,non functional
28647,2011-04-07,30967,functional needs repair
48391,2011-07-20,30968,functional
21419,2012-10-22,30969,non functional
64244,2011-03-09,30971,functional
17047,2011-03-22,30972,non functional
910,2013-02-02,30973,functional
57657,2011-09-04,30974,functional
6059,2013-03-14,30976,functional
34578,2011-07-30,30977,non functional
10072,2011-03-15,30978,non functional
8803,2012-10-29,30979,non functional
54289,2012-10-04,30980,functional
59191,2013-03-02,30981,functional needs repair
71243,2011-07-28,30982,non functional
2963,2013-12-03,30983,functional
529,2013-02-24,30985,non functional
24706,2013-01-24,30987,non functional
60369,2011-08-03,30988,non functional
38797,2011-07-25,30989,functional
5703,2013-03-17,30990,functional needs repair
41577,2011-04-03,30991,non functional
45801,2011-07-18,30992,non functional
2037,2011-07-26,30993,non functional
21801,2011-08-11,30994,non functional
18579,2013-02-18,30995,non functional
57627,2013-03-26,30996,functional needs repair
42739,2013-02-09,30997,functional needs repair
25924,2011-03-21,30998,functional
30292,2013-03-17,30999,functional needs repair
6812,2012-10-19,31001,functional
73790,2013-03-12,31002,functional
49749,2011-08-05,31003,non functional
7717,2013-03-25,31004,non functional
52614,2011-03-17,31005,functional
43138,2011-03-06,31006,functional
35796,2013-03-23,31007,functional
35880,2011-03-20,31008,functional
9342,2013-02-13,31009,functional
56641,2013-02-05,31010,functional
35215,2011-07-30,31011,functional
60243,2011-03-05,31013,functional
11138,2013-02-27,31014,non functional
30376,2013-02-03,31015,functional
64851,2013-01-20,31016,non functional
26439,2013-01-27,31017,non functional
25752,2011-08-01,31018,functional
19372,2013-03-19,31019,functional
72354,2013-02-08,31020,non functional
6707,2013-02-23,31022,non functional
72716,2011-04-17,31023,functional needs repair
47671,2013-02-02,31024,functional
5960,2013-02-18,31025,functional
30081,2013-01-26,31026,non functional
30375,2013-03-26,31027,functional
2749,2011-02-24,31028,functional
71010,2011-08-04,31029,functional
5986,2013-02-06,31030,functional
54349,2011-07-25,31031,functional
38270,2011-03-29,31032,functional needs repair
42654,2013-02-18,31033,functional
51936,2011-03-04,31034,functional
42209,2012-10-07,31035,non functional
2569,2013-03-06,31036,non functional
22822,2013-02-17,31037,functional
45544,2013-03-04,31039,non functional
70406,2011-04-18,31040,functional needs repair
71204,2011-03-18,31041,non functional
52929,2013-02-01,31042,functional
1938,2011-04-08,31043,functional
4284,2011-08-17,31044,non functional
66325,2011-03-28,31045,non functional
28116,2011-04-09,31046,functional
37087,2012-10-10,31048,functional
59030,2012-10-12,31050,non functional
68053,2011-07-19,31051,non functional
51481,2013-02-05,31052,functional
14384,2011-03-15,31053,non functional
40071,2012-10-12,31054,functional
72316,2013-03-30,31055,functional
54047,2011-07-05,31056,functional
19845,2011-04-06,31057,functional
10050,2013-02-02,31058,non functional
39880,2011-03-11,31059,non functional
46577,2013-04-03,31060,functional
15167,2011-03-21,31061,functional
27368,2013-03-23,31062,functional
60658,2011-03-21,31063,functional
51278,2012-10-01,31064,non functional
25351,2013-09-03,31065,functional
34551,2013-01-18,31066,functional
33875,2011-03-22,31068,non functional
30290,2011-03-25,31069,functional
14252,2011-07-16,31070,non functional
37758,2011-08-04,31071,non functional
36878,2013-01-18,31072,functional needs repair
46955,2013-02-26,31073,non functional
36055,2013-02-09,31074,non functional
18168,2013-02-08,31075,non functional
41890,2013-02-20,31076,non functional
70595,2011-04-17,31077,non functional
41431,2013-02-11,31078,non functional
5718,2011-07-06,31079,functional
67038,2013-02-09,31080,non functional
36543,2013-12-03,31081,functional
47033,2011-03-03,31082,functional
3262,2012-10-19,31084,functional
72315,2011-03-15,31085,functional
48318,2013-02-16,31086,functional
22448,2013-02-21,31087,functional
27426,2013-01-12,31088,non functional
70249,2013-02-01,31089,functional
1944,2011-07-29,31090,non functional
21720,2011-07-20,31092,functional
73244,2012-10-16,31093,functional
15875,2011-03-15,31094,functional
22687,2013-02-17,31095,non functional
8355,2013-07-03,31096,functional
27968,2013-03-03,31098,functional
22501,2013-02-26,31100,non functional
35964,2011-08-06,31101,functional
53124,2013-01-17,31102,functional
31186,2011-02-27,31103,functional
61397,2013-01-19,31104,functional needs repair
42027,2013-10-03,31105,functional
1426,2012-10-26,31107,non functional
24650,2013-03-23,31108,functional
37287,2011-02-28,31109,functional
36214,2012-10-03,31110,functional
35786,2011-03-05,31111,non functional
34047,2013-03-21,31112,functional
50696,2012-11-14,31114,functional
27505,2011-04-13,31115,functional needs repair
6776,2013-02-28,31117,non functional
64970,2012-10-21,31118,non functional
564,2013-02-11,31119,functional needs repair
70727,2011-03-30,31120,non functional
67423,2013-01-31,31121,functional
